path,sentence
common_voice_id_22967111.wav,tom berkata dia sedang berusaha berhenti merokok
common_voice_id_22967112.wav,angka tujuh terkadang dianggap sebagai angka keberuntungan
common_voice_id_22967113.wav,bisa tolong untuk tidak merokok tidak ruangan ini
common_voice_id_22967114.wav,orang menebangi pohonpohon  tidak semua  disamping jalan
common_voice_id_22967115.wav,kesabaran merupakan kebajikan yang sukar ditemukan belakangan ini
common_voice_id_22967117.wav,saya tidak suka minum kopi
common_voice_id_22967118.wav,apa yang dia katakan di dalam suratnya
common_voice_id_22967119.wav,tom tadi mengakui kekalahannya
common_voice_id_22967120.wav,saat ia memberitahuku bahwa ia hamil aku hampir terkena serangan jantung
common_voice_id_22967122.wav,dia benarbenar pintar ya
common_voice_id_22967123.wav,benyamin menembak beruang dengan senapannya
common_voice_id_22967124.wav,ini waktunya tidur
common_voice_id_22967126.wav,jangan dekati anjing itu
common_voice_id_22967127.wav,saya tidak dapat menerima bahwa istri saya benarbenar sudah meninggal
common_voice_id_22967128.wav,aku tidak dapat membayangkan hidup tanpa kamu
common_voice_id_22967129.wav,seorang sopir tidur didalam mobil
common_voice_id_22967130.wav,kamu lelah ya
common_voice_id_22967132.wav,di mana tom hari ini
common_voice_id_22967133.wav,minggu depan kakak perempuan saya menikah
common_voice_id_22967134.wav,apakah kau melihat ponselku ada di meja
common_voice_id_22967135.wav,dia sangat mabuk
common_voice_id_22967136.wav,busnya terlambat karena lalu lintas yang macet
common_voice_id_22967137.wav,aku belum pernah ke new york dan kakakku juga belum
common_voice_id_22967138.wav,tom menyadari mary menunggu dirinya
common_voice_id_22967142.wav,aku sakit kepala
common_voice_id_22967143.wav,permisi apakah tom di sini hari ini
common_voice_id_22967144.wav,itulah kenapa pekerja menyukaimu
common_voice_id_22967145.wav,banyak orang mengira aku gila
common_voice_id_22967146.wav,kamu terlihat bahagia hari ini
common_voice_id_22967149.wav,kalau mendukung boleh kenapa tidak mendukung tidak boleh
common_voice_id_22967150.wav,dia menghindar untuk bertemu dengannya dalam perjalanan
common_voice_id_22967151.wav,sudah sepuluh tahun sejak saya meninggalkan kuliah
common_voice_id_22967153.wav,apa yang sedang kamu pikirkan
common_voice_id_22967154.wav,minggu lalu saya pergi ke bioskop dengan pak lee dan menonton film
common_voice_id_22967163.wav,kamu boleh pilih buku mana saja yang kamu suka
common_voice_id_22967165.wav,film ini tidak begitu bagus
common_voice_id_22967167.wav,tom terlihat tidak tertarik
common_voice_id_22967181.wav,hari ini ada pelajaran dari pagi sampai sore
common_voice_id_22967183.wav,cintai teman kelasmu cintai kedua orang tuamu cintai tanah airmu
common_voice_id_22967186.wav,perancis adalah di eropa barat
common_voice_id_22967187.wav,saya beranggapan kamu tidak ingin bermain tenis dengan kami siang ini
common_voice_id_22967188.wav,aku tidak punya banyak uang seperti yang kau kira
common_voice_id_22967192.wav,kamu tahu apa yang mereka katakan tentang mary
common_voice_id_22967201.wav,kamu harus pergi
common_voice_id_22967202.wav,tidak boleh memakai topi selama pelajaran
common_voice_id_22967203.wav,saya kemarin mendapat oleholeh dari pak yamada yang pergi jalanjalan
common_voice_id_22967206.wav,dapatkah kamu meminjamkan saya isi pensil mekanis
common_voice_id_22967212.wav,bagaimana bisa tom melakukan ini pada mary
common_voice_id_22967213.wav,sebaiknya kamu mendapat pemeriksaan dokter
common_voice_id_22967214.wav,berapa kali sehari kamu bercermin
common_voice_id_22967215.wav,seorang temanku sedang belajar di luar negeri
common_voice_id_22967216.wav,aku tidak akan diam
common_voice_id_22967218.wav,maha suci allah
common_voice_id_22967219.wav,jika tom lebih sering tersenyum dia mungkin akan memiliki lebih banyak teman
common_voice_id_22967224.wav,kamu boleh pilih apapun yang kamu suka
common_voice_id_22967225.wav,kamar saya terang karena berada di sebelah selatan
common_voice_id_22967227.wav,sekolah ada di dekat gunung itu
common_voice_id_22967229.wav,aku haus
common_voice_id_22967232.wav,suka atau tidak kamu harus tetap melakukannya
common_voice_id_22967233.wav,kamu sedang apa
common_voice_id_22967235.wav,kamu terlihat sangat pucat
common_voice_id_22967236.wav,baik aku akan terima tawaranmu
common_voice_id_24977903.wav,sudah pasti karena disini tanpa disertai satu pun penerangan
common_voice_id_24977904.wav,boleh pinjam ponselmu
common_voice_id_24977905.wav,hari ini hujan turun rintikrintik
common_voice_id_24977906.wav,apakah anda pernah ke inggris
common_voice_id_24979704.wav,apa yang kamu lakukan saat luang
common_voice_id_24979705.wav,aku sering kali memikirkan ibuku yang telah meninggal
common_voice_id_24979706.wav,semuanya mahasiswa universitas ini
common_voice_id_24979707.wav,apakah saya boleh menggunakan ponsel anda
common_voice_id_24979708.wav,dia berhasil meraih gelar ahli madya
common_voice_id_24979714.wav,saya cuci piringnya nanti setelah saya kembali
common_voice_id_24979716.wav,nama kamu siapa
common_voice_id_24979717.wav,mulailah berlari
common_voice_id_24979718.wav,saya akan menurunkanmu di stasiun
common_voice_id_24979724.wav,saya pergi naik gunung
common_voice_id_24979725.wav,indonesia saat ini masih berkembang
common_voice_id_24979727.wav,dexter memasak tosilog dalam dapur
common_voice_id_24979730.wav,kesempatan tidak akan datang untuk kedua kalinya
common_voice_id_24979742.wav,pembaharuan bukanlah masalah utama
common_voice_id_24979744.wav,kali ini kita menang
common_voice_id_24979745.wav,ya suka
common_voice_id_24979747.wav,ini adalah daftar makanan yang harus kamu hindari
common_voice_id_24979748.wav,perang datang dan pergi tapi prajuritku tetap abadi
common_voice_id_24979762.wav,jadi kata dokter perlu dirawat berapa lama
common_voice_id_24979763.wav,dia memberhentikan mobil
common_voice_id_24979764.wav,contoh katakata kotor kotor
common_voice_id_24979766.wav,sebenarnya saya ingin pergi ke universitas di tokyo
common_voice_id_24979769.wav,bagus jika kamu memiliki satu diantara dua buku itu
common_voice_id_24979771.wav,apakah ada area bebas rokok
common_voice_id_24979772.wav,aku suka kamu
common_voice_id_24979773.wav,apa gunung tertinggi di amerika utara
common_voice_id_24979774.wav,pak tanaka memakai dasi hijau
common_voice_id_24979777.wav,karena besok hawanya panas saya bermaksud berenang di kolam renang
common_voice_id_24979778.wav,minggu lalu terusmenerus hujan
common_voice_id_24979779.wav,tom memberi mary sekotak coklat
common_voice_id_24979780.wav,jaditak aneh jika tempat ini sering disebut tempat yg angker
common_voice_id_24979784.wav,jangan lupa untuk mandi
common_voice_id_24979785.wav,tidak ada opsi lain
common_voice_id_24979786.wav,semua dapat di kabulkan dengan kantong ajaib
common_voice_id_24979797.wav,silahkan memperpanjang visa
common_voice_id_24979798.wav,aku ingin minuman dingin
common_voice_id_24979800.wav,lebih baik berhenti membaca buku di tempat gelap
common_voice_id_24979801.wav,senin depan libur
common_voice_id_24979807.wav,kamu tidak melihat apapun
common_voice_id_24979808.wav,saya tidak pernah tidur siang setiap hari
common_voice_id_24979809.wav,kita ditugaskan untuk membentuk kelompok yang terdiri dari tiga orang
common_voice_id_24979811.wav,pekerjaan sekarang sudah selesai
common_voice_id_24979817.wav,besok saya tidak akan lupa mengembalikan buku
common_voice_id_24979818.wav,karena badai dia tidak bisa datang tepat waktu
common_voice_id_24979819.wav,benarkah
common_voice_id_24979820.wav,kakak perempuanku masih hafal lagulagu avril
common_voice_id_24979821.wav,lusa ada pertandingan bisbol
common_voice_id_24979832.wav,tom menyadari mobil mary yang diparkir di depan perpustakaan
common_voice_id_24979833.wav,barangkali anda punya alasan untuk berfikir bahwa masa muda anda sudah berakhir
common_voice_id_24979834.wav,maaf saya tidak tahu
common_voice_id_24979835.wav,ambil dan pergi
common_voice_id_24979842.wav,pekerjaan rumah semuanya sudah selesai
common_voice_id_24979843.wav,bisa membantu yang lain
common_voice_id_24979844.wav,kemari
common_voice_id_24979845.wav,aku dalam masalah ya
common_voice_id_24979846.wav,hampir tidak ada buku di ruangan ini
common_voice_id_24979858.wav,cek dana masuk
common_voice_id_24979859.wav,kemarin saya ketinggalan payung di kereta
common_voice_id_24979860.wav,pengeras suara itu sedang diperbaiki
common_voice_id_24979867.wav,saya keluar rumah pukul delapan lalu pergi ke sekolah dengan bus
common_voice_id_24979868.wav,kamu tidak bisa memasuki toko buku tanpa mengenakan pakaian
common_voice_id_24979869.wav,kami sudah menghapus data mahasiswa
common_voice_id_24979870.wav,apakah kamu memahami maksudku tom
common_voice_id_24979871.wav,bermain bersama kawan lama
common_voice_id_19197513.wav,pegawai bank di loket kebanyakan wanita
common_voice_id_19197516.wav,tom menyiapkan makan malan sendiri
common_voice_id_19197517.wav,saya setiap pagi minum kopi
common_voice_id_19197519.wav,ini buku tulis saya
common_voice_id_19197521.wav,tom terlalu tua untuk melakukan hal semacam ini
common_voice_id_19197522.wav,pak tanaka bisa tenis
common_voice_id_19197523.wav,belajar bahasa tidaklah mudah
common_voice_id_19197524.wav,empat sehat lima sempurna
common_voice_id_19197525.wav,di sini tempat yang sangat ramai
common_voice_id_19197526.wav,ke manapun kau pergi aku ikut
common_voice_id_19197527.wav,pedang itu terbelah menjadi dua
common_voice_id_19197528.wav,hari ini saya banyak berjalan kaki
common_voice_id_19197529.wav,karena tidak tahu jalan saya melihat peta
common_voice_id_19197530.wav,harga motor gede itu sungguh fantastis
common_voice_id_19197531.wav,di halaman rumahku dulu ada kebun sayur
common_voice_id_19197532.wav,saya menyerahkan tas yang terletak di samping saya ke pak matsui
common_voice_id_19197533.wav,saya belajar pada buku
common_voice_id_19197534.wav,saya tidak dapat memahami orang yang memakan makanan sarapan untuk makan malam
common_voice_id_19197535.wav,ketika datang ke jepang saya mengambil foto di bandara
common_voice_id_19197536.wav,beberapa orang berpikir makan dirumah lebih baik bagimu daripada makan diluar
common_voice_id_19197542.wav,bisakah kamu memberikan solusi lain
common_voice_id_19197543.wav,pdam merupakan akronim dari perusahaan daerah air minum
common_voice_id_19197544.wav,setelah tamat sekolah saya ingin menjadi penata rambut
common_voice_id_19197545.wav,saya setuju dengan dia
common_voice_id_19197546.wav,seorang wanita menanyakan jalan padaku
common_voice_id_19197548.wav,saya rasa saya telah salah mengirim surel itu ke tom
common_voice_id_19197550.wav,dapatkah dia berbicara bahasa inggris
common_voice_id_19197552.wav,pak kobayashi memakai baju biru
common_voice_id_19197554.wav,pak sato telah naik pesawat dengan selamat
common_voice_id_19197556.wav,saya sudah tidak bisa berkata apaapa
common_voice_id_19197562.wav,tom meninggal dengan wajar
common_voice_id_19197563.wav,mengapa kita tidak pulang
common_voice_id_19197564.wav,saya mengembalikan buku ke perpustakaan
common_voice_id_19197565.wav,saya harus mengerjakan pekerjaan ini dalam waktu singkat
common_voice_id_19197566.wav,maaf mau tanya perpustakaan di mana
common_voice_id_19197567.wav,ini merupakan sebuah masalah bagaimanapun kamu melihatnya
common_voice_id_19197568.wav,bukankah tom sungguh menyukai berenang
common_voice_id_19197569.wav,film yang bagaimana
common_voice_id_19197570.wav,pak hayashi bekerja di perusahaan komputer
common_voice_id_19197571.wav,waktunya telah tiba kita bisa menjelajah ruang angkasa
common_voice_id_19197575.wav,kalau tombol ini ditekan pintu akan terbuka
common_voice_id_19197577.wav,saya tidak sedang mencoba menjadi pemalas
common_voice_id_19197578.wav,para sopir itu mulai berdebat siapa yang salah dalam kecelakaan itu
common_voice_id_19197580.wav,ini hadiah untuk temantemanku
common_voice_id_19197581.wav,saya di teheran
common_voice_id_19197582.wav,saya menikahi istri saya lima tahun lalu
common_voice_id_19197583.wav,bolehkah saya mengunjungimu sore ini atau besok sore
common_voice_id_19197584.wav,berapa lama waktu yang dibutuhkan
common_voice_id_19197585.wav,sepatumu ada di sini
common_voice_id_19197586.wav,biarkan aku berpikir selama beberapa hari
common_voice_id_19197592.wav,mari naik kereta bawah tanah
common_voice_id_19197594.wav,kucing itu tertidur pulas
common_voice_id_19197595.wav,kamu belum siap
common_voice_id_19197596.wav,tom menyukai sains fiksi
common_voice_id_19197597.wav,saya punya dua ikan merah
common_voice_id_19197598.wav,dia marah pada anaknya
common_voice_id_19197600.wav,di mana kucing itu tidur
common_voice_id_19197602.wav,barang ini berat karena beratnya lima kilogram
common_voice_id_19197605.wav,saya keluar memakai topi saat hari panas
common_voice_id_19197617.wav,walaupun sudah pukul dua belas malam saya tetap belajar
common_voice_id_19197618.wav,suka makanan indonesia
common_voice_id_19197619.wav,saya akan mengambil jemuran sebelum hujan
common_voice_id_19197620.wav,sekarang aku bebas
common_voice_id_19197621.wav,kuenya terlalu manis
common_voice_id_19197627.wav,aku melihat dari jendela garasi terkejut pada apa yang aku lihat
common_voice_id_19197628.wav,pak lee tinggal di jepang sendirian
common_voice_id_19197629.wav,tom mungkin tidak tahu jika kita di sini
common_voice_id_19197631.wav,aku ingin mengajarimu sesuatu
common_voice_id_19197637.wav,saya kira kereta lebih cepat daripada bus sampai ke sekolah
common_voice_id_19197638.wav,perempuan itu sangat mencintai ibunya
common_voice_id_24971102.wav,akankah anda buka pintunya
common_voice_id_24971103.wav,jangan duduk di sofa itu
common_voice_id_24971105.wav,dia memberikan saya nomor teleponnya
common_voice_id_24971107.wav,orang tua biasanya sangat bijaksana
common_voice_id_24971110.wav,serta makin bertambahnya anak  anak muda yang nongkrong di tempat tersebut
common_voice_id_24971111.wav,anda bilang anda lapar
common_voice_id_24971112.wav,tim mana yang menang
common_voice_id_24971114.wav,cinta pada wanita muda adalah sebuah sajak cinta pada wanita dewasa adalah sebuah filsafat
common_voice_id_24971115.wav,suamiku nampaknya dia memang harus di lenyapkan dari dunia ini
common_voice_id_24971128.wav,aku ingin pergi ke toilet sebentar
common_voice_id_24971129.wav,jangan lupa ya datang ke acara ulangtahunku
common_voice_id_24971130.wav,habis ini kamu mau ke mana
common_voice_id_24971131.wav,ini bukan ikan
common_voice_id_24971132.wav,tolong rumahnya di kunci kalau keluar
common_voice_id_24971161.wav,mantel ini sepuluh ribu yen
common_voice_id_24971162.wav,dia bercerita tentang pengalamannya
common_voice_id_24971164.wav,hidup cuma sekali
common_voice_id_24971165.wav,letakkan tas tersebut diatas meja
common_voice_id_24971166.wav,aku harap aku bisa melakukannya
common_voice_id_24971167.wav,karena rumahku di atas bukit pemandangannya indah
common_voice_id_24971168.wav,saya takut mati
common_voice_id_24971169.wav,dengan memberi kontribusi ke kalian
common_voice_id_24971170.wav,tom sangat menyukai bermain basket
common_voice_id_24971172.wav,pak yamada orang yang sangat ceria
common_voice_id_24971173.wav,saya selalu belajar sendirian
common_voice_id_24971174.wav,di dekat rumahku ada apartemen
